filepath,filename,status,n_found_organs,found_labels,elapsed_s,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,core_centroid_z_mm,z_window_method,error
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028180-1.nii.gz,20251028180-1.nii.gz,ok,16,"1,2,3,4,5,7,10,11,12,13,14,15,17,18,19,62",20.204501390457153,-118.86985778808594,-275.44689178466797,-1604.656999776647,198.63014221191406,-44.94689178466797,-1324.656999776647,-1504.656999776647,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028183-1.nii.gz,20251028183-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",8.72666335105896,-139.36399841308594,-256.1180000305176,-741.0224510223302,128.63600158691406,-43.61800003051758,-461.0224510223302,-641.0224510223302,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028184-1.nii.gz,20251028184-1.nii.gz,ok,17,"1,2,3,4,5,7,8,10,11,12,13,14,15,17,18,19,62",16.054280042648315,-170.5,-263.4000015258789,261.87675792177816,178.5,58.599998474121094,541.8767579217781,361.87675792177816,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028186-1.nii.gz,20251028186-1.nii.gz,ok,16,"1,2,3,4,5,7,10,11,12,13,14,15,17,18,19,62",12.26313591003418,-110.0,-268.5,-1565.7777571209886,197.0,-57.5,-1285.7777571209886,-1465.7777571209886,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028187-1.nii.gz,20251028187-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",10.18033218383789,-152.01462941751535,-255.64905414113267,5.97401882960105,152.41340511345217,-55.74966529274013,285.97401882960105,105.97401882960105,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028188-1.nii.gz,20251028188-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",25.215627670288086,-152.90499877929693,-244.50000000000006,-828.4639580395501,172.09500122070312,14.5,-548.4639580395501,-728.4639580395501,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028190-1.nii.gz,20251028190-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",20.423420906066895,-179.60099792480457,-283.31500244140614,-404.69515223838005,227.8990020751953,-12.31500244140625,-124.69515223838005,-304.69515223838005,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028191-1.nii.gz,20251028191-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",14.102215051651001,-166.0861618679332,-248.80305088139588,-893.2981863634192,156.91489064825785,-37.627981800854656,-613.2981863634192,-793.2981863634192,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028192-1.nii.gz,20251028192-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",20.14037537574768,-154.5,-318.39794921875,-995.3208416600874,169.0,-53.39794921875,-715.3208416600874,-895.3208416600874,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028194-1.nii.gz,20251028194-1.nii.gz,ok,15,"1,2,3,4,5,7,8,9,12,13,14,15,18,19,62",16.47096610069275,-214.98800659179688,-250.0999984741211,-1021.765451264321,257.0119934082031,-49.599998474121094,-741.765451264321,-921.765451264321,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028195-1.nii.gz,20251028195-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",10.045706510543823,-137.91400146484375,-260.9000015258789,172.3298669144417,148.08599853515625,-25.900001525878906,452.3298669144417,272.3298669144417,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028196-1.nii.gz,20251028196-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",18.728906393051147,-132.5,-276.166015625,-1198.351424990199,158.0,-45.666015625,-918.3514249901989,-1098.351424990199,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028199-1.nii.gz,20251028199-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",17.16139245033264,-141.05599975585938,-251.9000015258789,-912.894768055625,237.94400024414062,61.099998474121094,-632.894768055625,-812.894768055625,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028200-1.nii.gz,20251028200-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",19.524195671081543,-180.0260009765625,-290.4459991455078,-248.84674242238458,188.4739990234375,-5.9459991455078125,31.15325757761542,-148.84674242238458,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028202-1.nii.gz,20251028202-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",17.4840726852417,-162.34210205078125,-302.56549072265625,-1016.4592812139342,167.15789794921875,1.43450927734375,-736.4592812139342,-916.4592812139342,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028203-1.nii.gz,20251028203-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",16.058340072631836,-161.83999633789062,-276.3000030517578,142.49472108512163,152.66000366210938,-11.300003051757812,422.4947210851216,242.49472108512163,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028205-1.nii.gz,20251028205-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",16.34315299987793,-168.13011911589928,-227.02061874930806,-661.6970442295578,241.86112680018522,7.560284592884074,-381.69704422955783,-561.6970442295578,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028210-1.nii.gz,20251028210-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",12.894938945770264,-126.28326613143116,-265.8758830692351,-758.6599695817281,168.43348845290632,-16.53405144915436,-478.6599695817281,-658.6599695817281,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028213-1.nii.gz,20251028213-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",20.88694429397583,-162.48699951171866,-258.8880004882812,225.41377524894148,150.51300048828125,-26.88800048828125,505.4137752489415,325.4137752489415,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028214-1.nii.gz,20251028214-1.nii.gz,ok,14,"1,2,3,4,5,7,9,11,12,13,14,18,19,62",15.483667373657227,-154.0,-283.2421073913574,-1032.672651566151,145.5,29.757892608642578,-752.672651566151,-932.672651566151,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028215-1.nii.gz,20251028215-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",8.559716939926147,-154.67982482910162,-272.25000000000006,-915.2860928534462,125.32017517089844,-76.25000000000003,-635.2860928534462,-815.2860928534462,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028218-1.nii.gz,20251028218-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",12.919035911560059,-186.36842346191406,-285.13157653808594,-223.56601509943363,180.63157653808594,9.868423461914062,56.43398490056637,-123.56601509943363,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028220-1.nii.gz,20251028220-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",12.882975339889526,-183.64736938476562,-290.87894439697266,-840.3782210182629,166.85263061523438,-10.878944396972656,-560.3782210182629,-740.3782210182629,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028223-1.nii.gz,20251028223-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",20.913271188735962,-159.98245239257804,-252.8421096801757,-604.7473369341224,174.01754760742188,-11.842109680175781,-324.7473369341223,-504.7473369341223,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028225-1.nii.gz,20251028225-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",19.13638949394226,-145.5890045166015,-345.40000152587885,-209.7161849074659,195.91099548339844,-51.900001525878906,70.2838150925341,-109.7161849074659,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028226-1.nii.gz,20251028226-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",20.317816257476807,-163.8800048828125,-270.81199645996094,-169.08835652710383,197.1199951171875,-17.811996459960938,110.91164347289617,-69.08835652710383,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028227-1.nii.gz,20251028227-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",14.16919207572937,-134.66000366210938,-251.91699981689453,-846.4012944172947,157.33999633789062,-34.91699981689453,-566.4012944172947,-746.4012944172947,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028230-1.nii.gz,20251028230-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",9.363780975341797,-128.1260986328125,-262.90596771240234,-646.9144596835117,145.8739013671875,-71.40596771240232,-366.9144596835117,-546.9144596835117,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028231-1.nii.gz,20251028231-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",22.210509538650513,-168.1280059814453,-262.63999938964844,255.2957541328439,161.3719940185547,18.860000610351562,535.295754132844,355.2957541328439,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028232-1.nii.gz,20251028232-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",15.492312669754028,-153.33099365234375,-264.75400161743164,-687.6558578949616,170.16900634765625,-14.75400161743164,-407.6558578949616,-587.6558578949616,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028233-1.nii.gz,20251028233-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",12.25374698638916,-151.5,-258.5,-880.8800500830589,191.5,-38.5,-600.8800500830589,-780.8800500830589,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028235-1.nii.gz,20251028235-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",13.988212585449219,-145.90008544921886,-247.9468750953675,-795.7097872948943,168.59991455078125,-12.94687509536746,-515.7097872948943,-695.7097872948943,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028236-1.nii.gz,20251028236-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",6.5838706493377686,-162.8860187373328,-235.20373434108197,-785.5747717292554,142.31488594816798,-48.92837703852061,-505.5747717292554,-685.5747717292554,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028238-1.nii.gz,20251028238-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",22.19601273536682,-172.01499938964844,-298.3000030517578,-850.0648919179713,218.98500061035156,2.6999969482421875,-570.0648919179713,-750.0648919179713,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028241-1.nii.gz,20251028241-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",11.162163972854614,-112.0,-265.5,-56.192583693822314,183.0,-69.5,223.80741630617769,43.807416306177686,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028242-1.nii.gz,20251028242-1.nii.gz,ok,17,"1,2,3,4,5,7,9,10,11,12,13,14,15,17,18,19,62",20.116705417633057,-147.50000000000006,-278.00000000000006,-1580.3150047054316,153.5,-8.5,-1300.3150047054316,-1480.3150047054316,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028249-1.nii.gz,20251028249-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",12.05240535736084,-165.64813232421864,-267.1615295410156,-840.2741298973531,144.35186767578125,-47.1615295410156,-560.2741298973531,-740.2741298973531,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028254-1.nii.gz,20251028254-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",10.640559434890747,-132.8045612921281,-251.34388056463894,-635.9102536094738,145.46722766070604,-13.18282336818541,-355.9102536094738,-535.9102536094738,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028255-1.nii.gz,20251028255-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",18.52588725090027,-148.52886962890625,-276.58136558532715,-1695.4944942605953,215.47113037109375,-55.08136558532715,-1415.4944942605953,-1595.4944942605953,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028257-1.nii.gz,20251028257-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",21.835142374038696,-175.5919952392578,-248.55999755859375,-523.2139682373488,158.4080047607422,-1.55999755859375,-243.21396823734887,-423.21396823734887,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028258-1.nii.gz,20251028258-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",20.182029485702515,-156.656005859375,-248.52655029296875,175.4529048606334,139.843994140625,2.97344970703125,455.4529048606334,275.4529048606334,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028259-1.nii.gz,20251028259-1.nii.gz,ok,16,"1,2,3,4,5,7,8,11,12,13,14,15,17,18,19,62",20.786954641342163,-150.0,-287.0,-1450.2587533147243,209.5,-20.5,-1170.2587533147243,-1350.2587533147243,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028261-1.nii.gz,20251028261-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",18.052778720855713,-154.5659942626953,-266.6000003814697,-893.9578300011965,183.9340057373047,-18.100000381469727,-613.9578300011965,-793.9578300011965,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028262-1.nii.gz,20251028262-1.nii.gz,ok,15,"1,2,3,4,5,7,10,11,12,13,14,15,18,19,62",10.266496419906616,-122.0,-286.0,-1377.0791582177892,152.0,-60.0,-1097.0791582177892,-1277.0791582177892,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028265-1.nii.gz,20251028265-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",21.050070762634277,-157.10000610351557,-349.30000305175776,-758.564789810575,226.39999389648438,-0.3000030517578125,-478.564789810575,-658.564789810575,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028270-2.nii.gz,20251028270-2.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",12.532759189605713,-171.12966380061147,-251.3455223256591,-1006.9417745719668,161.356588251777,-56.644868285843216,-726.9417745719668,-906.9417745719668,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028271-1.nii.gz,20251028271-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",12.586153745651245,-142.3724969365584,-268.8158640498615,-816.5457417857334,176.030351659856,-33.05043325728758,-536.5457417857334,-716.5457417857334,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028272-1.nii.gz,20251028272-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",20.0975239276886,-161.9600067138672,-245.0999984741211,-978.7886926782614,224.5399932861328,-34.099998474121094,-698.7886926782614,-878.7886926782614,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028274-1.nii.gz,20251028274-1.nii.gz,ok,17,"1,2,3,4,5,7,8,9,11,12,13,14,15,17,18,19,62",21.72542381286621,-145.61599731445312,-268.76599884033203,-764.4050783422684,194.38400268554688,42.73400115966797,-484.40507834226844,-664.4050783422684,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028278-1.nii.gz,20251028278-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",20.699851274490356,-133.91000366210938,-247.45083618164062,-693.9912541957506,174.58999633789062,-42.450836181640625,-413.99125419575057,-593.9912541957506,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028280-1.nii.gz,20251028280-1.nii.gz,ok,17,"1,2,3,4,5,7,8,10,11,12,13,14,15,17,18,19,62",12.059088706970215,-164.0,-278.5,-669.7063777671264,158.0,-64.5,-389.70637776712636,-569.7063777671264,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028281-1.nii.gz,20251028281-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",20.111804008483887,-162.08900451660156,-256.25500106811523,198.63238344422433,188.41099548339844,-25.755001068115234,478.63238344422433,298.63238344422433,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028283-1.nii.gz,20251028283-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",10.353786945343018,-114.81265454241947,-271.52676365024763,-806.6260074197932,155.5197617093021,-62.30655793106146,-526.6260074197932,-706.6260074197932,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028284-1.nii.gz,20251028284-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",17.810734033584595,-172.5,-237.54999923706055,-986.565690990034,134.5,43.95000076293945,-706.565690990034,-886.565690990034,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028285-1.nii.gz,20251028285-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",13.79128646850586,-169.6740995819468,-230.84455628840848,-738.6167095404905,162.33372110944651,-38.93032833373928,-458.61670954049055,-638.6167095404905,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028291-1.nii.gz,20251028291-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",12.735099792480469,-146.4103240966797,-266.17352294921875,-893.5425673585041,147.0896759033203,-58.17352294921875,-613.5425673585041,-793.5425673585041,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028294-1.nii.gz,20251028294-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",12.153324604034424,-134.6999969482422,-267.20000076293945,-522.1293667440314,133.3000030517578,-47.20000076293945,-242.12936674403136,-422.12936674403136,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028301-1.nii.gz,20251028301-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",7.957351207733154,-126.64849853515625,-272.14225006103516,-872.5234285752924,139.85150146484375,-82.14225006103513,-592.5234285752924,-772.5234285752924,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028303-1.nii.gz,20251028303-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",15.407859802246094,-118.843994140625,-309.5200004577637,-609.6241284970965,237.656005859375,-49.02000045776367,-329.62412849709654,-509.62412849709654,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028305-1.nii.gz,20251028305-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",15.949752569198608,-122.11999511718754,-318.90000152587896,-983.7764910632113,168.3800048828125,-31.400001525878906,-703.7764910632113,-883.7764910632113,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028306-1.nii.gz,20251028306-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",5.399148225784302,-150.5195183481179,-249.4571391594557,-800.5728040608639,153.7247773888481,-79.85987001201244,-520.5728040608639,-700.5728040608639,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028310-1.nii.gz,20251028310-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",9.50205945968628,-113.0,-314.19921875,-973.1270596784793,165.5,-77.69921875,-693.1270596784793,-873.1270596784793,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028312-1.nii.gz,20251028312-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",21.39767289161682,-164.552001953125,-278.6549987792969,-643.5269192002454,161.947998046875,34.345001220703125,-363.5269192002454,-543.5269192002454,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028316-1.nii.gz,20251028316-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",15.748450756072998,-155.34210205078125,-266.17894744873047,589.1872555838462,136.65789794921875,-56.67894744873047,869.1872555838462,689.1872555838462,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028317-1.nii.gz,20251028317-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",15.467733144760132,-157.5,-243.55099868774414,-1005.2982154050081,211.0,-25.05099868774414,-725.2982154050081,-905.2982154050081,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028318-1.nii.gz,20251028318-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",15.590644836425781,-152.0399932861328,-267.9000015258789,225.47130762262844,201.4600067138672,-47.900001525878906,505.47130762262844,325.47130762262844,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028320-1.nii.gz,20251028320-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",13.258934259414673,-135.677993774414,-287.06399917602533,-519.9443540983435,220.82200622558594,-53.56399917602539,-239.94435409834352,-419.9443540983435,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028323-1.nii.gz,20251028323-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",12.40040135383606,-129.83636041192221,-259.5138840467273,-1150.019040345128,171.73724601169278,-38.89135382819728,-870.0190403451279,-1050.019040345128,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028324-1.nii.gz,20251028324-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",22.232849836349487,-154.6219940185547,-300.4560012817383,-863.4449011173938,189.8780059814453,-5.456001281738281,-583.4449011173938,-763.4449011173938,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028326-1.nii.gz,20251028326-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",7.76319432258606,-135.822265625,-270.41568756103516,-724.8791778167225,145.677734375,-74.41568756103513,-444.8791778167225,-624.8791778167225,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028328-1.nii.gz,20251028328-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",6.1214025020599365,-153.76050981024298,-252.23897734658902,3.7291478735077987,146.55166808505692,-62.868081838170525,283.7291478735078,103.7291478735078,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028331-1.nii.gz,20251028331-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",21.33163809776306,-152.2886199951172,-264.63525390625,-873.7070825927309,213.2113800048828,-31.13525390625,-593.7070825927309,-773.7070825927309,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028339-1.nii.gz,20251028339-1.nii.gz,ok,17,"1,2,3,4,5,7,8,9,11,12,13,14,15,17,18,19,62",19.843611001968384,-161.83332824707026,-277.66666793823237,-1560.4470921563293,262.1666717529297,33.83333206176758,-1280.4470921563293,-1460.4470921563293,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028341-1.nii.gz,20251028341-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",10.804465293884277,-156.46800231933594,-260.5,-411.2619102939928,147.53199768066406,-34.5,-131.2619102939928,-311.2619102939928,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028345-1.nii.gz,20251028345-1.nii.gz,ok,17,"1,2,3,4,5,7,9,10,11,12,13,14,15,17,18,19,62",15.681436777114868,-153.0,-355.5,-1480.7497182630011,143.5,-51.5,-1200.7497182630011,-1380.7497182630011,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028346-1.nii.gz,20251028346-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",10.697827577590942,-131.5,-263.0,-894.0924857375097,151.5,-50.5,-614.0924857375097,-794.0924857375097,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028348-1.nii.gz,20251028348-1.nii.gz,ok,16,"1,2,3,4,5,7,10,11,12,13,14,15,17,18,19,62",16.189266681671143,-136.0,-295.5,-1214.7510590235981,174.0,-44.0,-934.7510590235981,-1114.7510590235981,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028353-1.nii.gz,20251028353-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",15.484333276748657,-127.10800170898433,-261.59999847412104,-928.0625096218223,152.89199829101562,-41.599998474121094,-648.0625096218223,-828.0625096218223,fixed_window_core_centroid,
